COD,MUNIC
250920,"MASSARANDUBA, PB"
314055,"MATA VERDE, MG"
352930,"MATAO, SP"
314060,"MATERLANDIA, MG"
291905,"LAJEDO DO TABOCAL, BA"
291910,"LAMARAO, BA"
320316,"LARANJA DA TERRA, ES"
411330,"LARANJEIRAS DO SUL, PR"
521230,"LEOPOLDO DE BULHOES, GO"
431160,"LIBERATO SALZANO, RS"
291940,"LICINIO DE ALMEIDA, BA"
210600,"LIMA CAMPOS, MA"
352690,"LIMEIRA, SP"
260890,"LIMOEIRO, PE"
411345,"LINDOESTE, PR"
420985,"LINDOIA DO SUL, SC"
431164,"LINHA NOVA, RS"
320320,"LINHARES, ES"
411350,"LOANDA, PR"
313865,"LONTRA, MG"
210610,"LORETO, MA"
510525,"LUCAS DO RIO VERDE, MT"
510530,"LUCIARA, MT"
210620,"LUIS DOMINGUES, MA"
411373,"LUIZIANA, PR"
352780,"LUPERCIO, SP"
352810,"MACAUBAL, SP"
510020,"AGUA BOA, MT"
220020,"AGUA BRANCA, PI"
210015,"AGUA DOCE DO MARANHAO, MA"
260040,"AGUA PRETA, PE"
350050,"AGUAS DE LINDOIA, SP"
420055,"AGUAS FRIAS, SC"
320013,"AGUIA BRANCA, ES"
250040,"ALAGOA NOVA, PB"
290070,"ALAGOINHAS, BA"
290080,"ALCOBACA, BA"
320020,"ALEGRE, ES"
430045,"ALEGRIA, RS"
240050,"ALEXANDRIA, RN"
310160,"ALFENAS, MG"
260070,"ALIANCA, PE"
510025,"ALTA FLORESTA, MT"
310200,"ALTEROSA, MG"
420075,"ALTO BELA VISTA, SC"
430057,"ALTO FELIZ, RS"
410060,"ALTO PARANA, PR"
510060,"ALTO TAQUARI, MT"
350140,"ALVARO DE CARVALHO, SP"
110034,"ALVORADA D'OESTE, RO"
410080,"ALVORADA DO SUL, PR"
431220,"MAXIMILIANO DE ALMEIDA, RS"
314160,"MERCES, MG"
314170,"MESQUITA, MG"
220630,"MIGUEL LEAO, PI"
230830,"MILAGRES, CE"
261390,"SERRA TALHADA, PE"
431912,"SAO MARTINHO DA SERRA, RS"
250070,"SAO JOAO DO RIO DO PEIXE, PB"
431820,"SAO FRANCISCO DE PAULA, RS"
171850,"RECURSOLANDIA, TO"
354090,"PRADOPOLIS, SP"
411995,"PONTAL DO PARANA, PR"
251170,"PILOEZINHOS, PB"
353570,"PARAISO, SP"
411850,"PATO BRANCO, PR"
314545,"OLHOS-D'AGUA, MG"
521565,"PALESTINA DE GOIAS, GO"
292285,"NOVA REDENCAO, BA"
500570,"NAVIRAI, MS"
240760,"MESSIAS TARGINO, RN"
431173,"MAMPITUBA, RS"
411470,"MARIA HELENA, PR"
420960,"LAURO MULLER, SC"
210630,"MAGALHAES DE ALMEIDA, MA"
291735,"JABORANDI, BA"
130200,"ITAPIRANGA, AM"
411000,"IGUARACU, PR"
410930,"GUARANIACU, PR"
312733,"GAMELEIRAS, MG"
240375,"FERNANDO PEDROZA, RN"
220360,"ELISEU MARTINS, PI"
330250,"MAGE, RJ"
291835,"JOAO DOURADO, BA"
250750,"JOAO PESSOA, PB"
354025,"PONTALINDA, SP"
510675,"PONTES E LACERDA, MT"
210805,"PAULINO NEVES, MA"
353700,"PEDREGULHO, SP"
220793,"PEDRO LAURENTINO, PI"
171665,"PEQUIZEIRO, TO"
261100,"PETROLANDIA, PE"
292440,"PILAO ARCADO, BA"
110146,"PIMENTEIRAS DO OESTE, RO"
431390,"PANAMBI, RS"
240870,"PARAU, RN"
431405,"PAROBE, RS"
220777,"PATOS DO PIAUI, PI"
431339,"NOVO CABRAIS, RS"
521525,"NOVO PLANALTO, GO"
353380,"OLEO, SP"
251050,"OLIVEDOS, PB"
411730,"ORTIGUEIRA, PR"
421185,"OURO VERDE, SC"
210750,"PACO DO LUMIAR, MA"
355340,"TANABI, SP"
510795,"TANGARA DA SERRA, MT"
293100,"TANHACU, BA"
293105,"TANQUE NOVO, BA"
432100,"TAPERA, RS"
316810,"TAPIRA, MG"
270910,"TAQUARANA, AL"
355385,"TAQUARIVAI, SP"
355395,"TARUMA, SP"
171270,"MATEIROS, TO"
260880,"LAJEDO, PE"
313770,"LAJINHA, MG"
280360,"LARANJEIRAS, SE"
171215,"LAVANDEIRA, TO"
230750,"LAVRAS DA MANGABEIRA, CE"
313830,"LEANDRO FERREIRA, MG"
352670,"LEME, SP"
313840,"LEOPOLDINA, MG"
313850,"LIBERDADE, MG"
313862,"LIMEIRA DO OESTE, MG"
230760,"LIMOEIRO DO NORTE, CE"
352710,"LINS, SP"
352720,"LORENA, SP"
352750,"LUCIANOPOLIS, SP"
352770,"LUIZIANIA, SP"
411380,"LUPIONOPOLIS, PR"
313880,"LUZ, MG"
291960,"MACAJUBA, BA"
352800,"MACATUBA, SP"
420160,"ARROIO TRINTA, SC"
420165,"ARVOREDO, SC"
410200,"ASSIS CHATEAUBRIAND, PR"
310460,"ASTOLFO DUTRA, MG"
421935,"VITOR MEIRELES, SC"
211290,"VITORIA DO MEARIM, MA"
211300,"VITORINO FREIRE, MA"
355710,"VOTUPORANGA, SP"
421940,"WITMARSUM, SC"
352590,"JUNDIAI, SP"
313300,"ITAMONTE, MG"
150350,"IRITUIA, PA"
430760,"ESTANCIA VELHA, RS"
290910,"CORIBE, BA"
430150,"AUGUSTO PESTANA, RS"
317160,"VIRGEM DA LAPA, MG"
355560,"UCHOA, SP"
510890,"NOVA MARINGA, MT"
430850,"FREDERICO WESTPHALEN, RS"
240220,"CANGUARETAMA, RN"
310280,"ANDRELANDIA, MG"
431417,"PEDRAS ALTAS, RS"
316170,"SAO GONCALO DO ABAETE, MG"
291820,"JIQUIRICA, BA"
251640,"TACIMA, PB"
261245,"SANTA CRUZ, PE"
411535,"MARIPA, PR"
110110,"ITAPUA DO OESTE, RO"
312340,"DORESOPOLIS, MG"
260220,"BOM JARDIM, PE"
522205,"VICENTINOPOLIS, GO"
412545,"SAO JOSE DAS PALMEIRAS, PR"
354700,"SANTA MARIA DA SERRA, SP"
320430,"PRESIDENTE KENNEDY, ES"
354040,"POPULINA, SP"
220672,"NAZARIA, PI"
231400,"VARZEA ALEGRE, CE"
432040,"SERAFINA CORREA, RS"
251570,"SERRA GRANDE, PB"
251590,"SERRARIA, PB"
261400,"SERRITA, PE"
432055,"SERTAO SANTANA, RS"
316555,"SETUBINHA, MG"
421760,"SIDEROPOLIS, SC"
432065,"SILVEIRA MARTINS, RS"
280710,"SIMAO DIAS, SE"
221080,"SIMPLICIO MENDES, PI"
510790,"SINOP, MT"
280720,"SIRIRI, SE"
293075,"SITIO DO MATO, BA"
241370,"SITIO NOVO, RN"
251597,"SOBRADO, PB"
432080,"SOLEDADE, RS"
251615,"SOSSEGO, PB"
352280,"ITAPORANGA, SP"
352290,"ITAPUI, SP"
291670,"ITAQUARA, BA"
510455,"ITAUBA, MT"
313390,"ITAVERAVA, MG"
313210,"ITACARAMBI, MG"
291345,"IGRAPIUNA, BA"
313030,"IGUATAMA, MG"
313040,"IJACI, MG"
280270,"ILHA DAS FLORES, SE"
291360,"ILHEUS, BA"
420720,"IMARUI, SC"
210530,"IMPERATRIZ, MA"
313060,"INCONFIDENTES, MG"
171570,"PALMEIRANTE, TO"
171380,"PALMEIRAS DO TOCANTINS, TO"
353530,"PALMITAL, SP"
411790,"PALOTINA, PR"
261020,"PANELAS, PE"
314690,"PAPAGAIOS, MG"
314710,"PARA DE MINAS, MG"
292360,"PARAMIRIM, BA"
231040,"PARAMOTI, CE"
411820,"PARANAGUA, PR"
500635,"PARANHOS, MS"
330380,"PARATY, RJ"
240880,"PARAZINHO, RN"
292380,"PARIPIRANGA, BA"
220770,"PARNAIBA, PI"
210780,"PARNARAMA, MA"
431406,"PASSA SETE, RS"
314750,"PASSABEM, MG"
220775,"PASSAGEM FRANCA DO PIAUI, PI"
314800,"PATOS DE MINAS, MG"
353630,"PATROCINIO PAULISTA, SP"
130350,"PAUINI, AM"
353650,"PAULINIA, SP"
521520,"NOVO BRASIL, GO"
431340,"NOVO HAMBURGO, RS"
270560,"NOVO LINO, AL"
230940,"NOVO ORIENTE, CE"
510628,"NOVO SAO JOAQUIM, MT"
353360,"NUPORANGA, SP"
352460,"JACUPIRANGA, SP"
313500,"JAGUARACU, MG"
230670,"JAGUARETAMA, CE"
230690,"JAGUARIBE, CE"
313505,"JAIBA, MG"
352490,"JAMBEIRO, SP"
291790,"JANDAIRA, BA"
313530,"JAPARAIBA, MG"
330227,"JAPERI, RJ"
280340,"JAPOATA, SE"
130210,"JAPURA, AM"
352520,"JARINU, SP"
260805,"JATOBA, PE"
510500,"JAURU, MT"
313550,"JEQUERI, MG"
313560,"JEQUITAI, MG"
320310,"JERONIMO MONTEIRO, ES"
411275,"JESUITAS, PR"
521150,"ITUMBIARA, GO"
313610,"JOANESIA, MG"
291490,"ITACARE, BA"
431055,"ITACURUBI, RS"
291520,"ITAGIBA, BA"
330200,"ITAGUAI, RJ"
171070,"ITAGUATINS, TO"
352190,"ITAJOBI, SP"
313240,"ITAJUBA, MG"
313260,"ITAMARATI DE MINAS, MG"
411110,"ITAMBE, PR"
352210,"ITANHAEM, SP"
210923,"PRESIDENTE MEDICI, MA"
354140,"PRESIDENTE PRUDENTE, SP"
354150,"PRESIDENTE VENCESLAU, SP"
150610,"PRIMAVERA, PA"
510704,"PRIMAVERA DO LESTE, MT"
421415,"PRINCESA, SC"
431517,"PROTASIO ALVES, RS"
171845,"PUGMIL, TO"
431520,"PUTINGA, RS"
431530,"QUARAI, RS"
412085,"QUATRO PONTES, PR"
431447,"PINHAL GRANDE, RS"
431449,"PINHEIRINHO DO VALE, RS"
421300,"PINHEIRO PRETO, SC"
353850,"PIQUETE, SP"
220830,"PIRACURUCA, PI"
430420,"CANDELARIA, RS"
351000,"CANDIDO MOTA, SP"
410442,"CANDOI, PR"
280120,"CANINDE DE SAO FRANCISCO, SE"
311205,"CANTAGALO, MG"
290682,"CANUDOS, BA"
430466,"CAPAO DO LEAO, RS"
351030,"CAPELA DO ALTO, SP"
311260,"CAPINOPOLIS, MG"
230290,"CAPISTRANO, CE"
311280,"CAPITOLIO, MG"
310945,"CABECEIRA GRANDE, MG"
350830,"CABRALIA PAULISTA, SP"
353920,"PIRAPOZINHO, SP"
421310,"PIRATUBA, SC"
220840,"PIRIPIRI, PI"
251180,"PIRPIRITUBA, PB"
171750,"PIUM, TO"
521760,"PLANALTINA, GO"
292500,"PLANALTO, BA"
353970,"PLATINA, SP"
270720,"POCO DAS TRINCHEIRAS, AL"
353990,"POLONI, SP"
411990,"PONTA GROSSA, PR"
171780,"PONTE ALTA DO BOM JESUS, TO"
315210,"PONTE NOVA, MG"
421340,"PONTE SERRADA, SC"
320425,"PONTO BELO, ES"
521800,"PORANGATU, GO"
521805,"PORTEIRAO, GO"
314840,"PAULISTAS, MG"
270660,"PAULO JACINTO, AL"
411880,"PEABIRU, PR"
231050,"PEDRA BRANCA, CE"
210825,"PEDRO DO ROSARIO, MA"
220790,"PEDRO II, PI"
314940,"PEDRO TEIXEIRA, MG"
270670,"PENEDO, AL"
314990,"PERDOES, MG"
210840,"PERI MIRIM, MA"
261090,"PESQUEIRA, PE"
330390,"PETROPOLIS, RJ"
510735,"SAO JOSE DO XINGU, MT"
211125,"SAO JOSE DOS BASILIOS, MA"
412550,"SAO JOSE DOS PINHAIS, PR"
251445,"SAO JOSE DOS RAMOS, PB"
354995,"SAO LOURENCO DA SERRA, SP"
231260,"SAO LUIS DO CURU, CE"
211140,"SAO LUIS GONZAGA DO MARANHAO, MA"
421720,"SAO MIGUEL DO OESTE, SC"
431915,"SAO MIGUEL DAS MISSOES, RS"
522020,"SAO MIGUEL DO ARAGUAIA, GO"
172020,"SAO MIGUEL DO TOCANTINS, TO"
431930,"SAO PAULO DAS MISSOES, RS"
510740,"SAO PEDRO DA CIPA, MT"
220970,"SAO FRANCISCO DO PIAUI, PI"
320470,"SAO GABRIEL DA PALHA, ES"
412480,"SAO JOAO, PR"
522000,"SAO JOAO D'ALIANCA, GO"
220990,"SAO JOAO DA SERRA, PI"
316245,"SAO JOAO DAS MISSOES, MG"
150750,"SAO JOAO DO ARAGUAIA, PA"
211102,"SAO JOAO DO CARU, MA"
431843,"SAO JOAO DO POLESINE, RS"
251410,"SAO JOAO DO TIGRE, PB"
316290,"SAO JOAO NEPOMUCENO, MG"
431844,"SAO JORGE, RS"
421660,"SAO JOSE, SC"
270830,"SAO JOSE DA LAJE, AL"
316310,"SAO JOSE DA VARGINHA, MG"
316060,"SANTO HIPOLITO, MG"
251390,"SAO BENTO, PB"
241170,"SAO BENTO DO TRAIRI, RN"
354870,"SAO BERNARDO DO CAMPO, SP"
150710,"SAO CAETANO DE ODIVELAS, PA"
354890,"SAO CARLOS, SP"
421605,"SAO CRISTOVAO DO SUL, SC"
521980,"SAO DOMINGOS, GO"
280680,"SAO DOMINGOS, SE"
316095,"SAO DOMINGOS DAS DORES, MG"
251394,"SAO DOMINGOS DO CARIRI, PB"
431805,"SAO DOMINGOS DO SUL, RS"
292900,"SAO FELIX, BA"
220960,"SAO FELIX DO PIAUI, PI"
150730,"SAO FELIX DO XINGU, PA"
330480,"SAO FIDELIS, RJ"
210470,"GRACA ARANHA, MA"
210480,"GRAJAU, MA"
430915,"GRAMADO XAVIER, RS"
410870,"GRANDES RIOS, PR"
420610,"GRAO PARA, SC"
240440,"GROSSOS, RN"
430930,"GUAIBA, RS"
410890,"GUAIRACA, PR"
330185,"GUAPIMIRIM, RJ"
250630,"GUARABIRA, PB"
150300,"FARO, PA"
351540,"FARTURA, SP"
430800,"FAXINAL DO SOTURNO, RS"
270820,"SAO BRAS, AL"
220955,"SAO BRAZ DO PIAUI, PI"
354880,"SAO CAETANO DO SUL, SP"
211065,"SAO DOMINGOS DO AZEITAO, MA"
211070,"SAO DOMINGOS DO MARANHAO, MA"
110148,"SAO FELIPE D'OESTE, RO"
211080,"SAO FELIX DE BALSAS, MA"
172015,"SAO FELIX DO TOCANTINS, TO"
251398,"SAO FRANCISCO, PB"
431810,"SAO FRANCISCO DE ASSIS, RS"
211085,"SAO FRANCISCO DO BREJAO, MA"
241190,"SAO FRANCISCO DO OESTE, RN"
521945,"SANTA RITA DO NOVO DESTINO, GO"
431720,"SANTA ROSA, RS"
354760,"SANTA ROSA DE VITERBO, SP"
120043,"SANTA ROSA DO PURUS, AC"
412402,"SANTA TEREZA DO OESTE, PR"
261280,"SANTA TEREZINHA, PE"
315980,"SANTA VITORIA, MG"
292820,"SANTANA, BA"
315830,"SANTANA DA VARGEM, MG"
315895,"SANTANA DO PARAISO, MG"
241142,"SANTANA DO SERIDO, RN"
251365,"JOCA CLAUDINO, PB"
421569,"SANTIAGO DO SUL, SC"
354770,"SANTO ANASTACIO, SP"
241150,"SANTO ANTONIO, RN"
354800,"SANTO ANTONIO DE POSSE, SP"
539938,"REGIAO ADMINISTRATIVA DA ARNIQUEIRAS, DF"
539940,"REGIAO ADMINISTRATIVA DA ASA SUL, DF"
539939,"REGIAO ADMINISTRATIVA DA ASA NORTE, DF"
